11-Dec-15,17:55:31.040 7        fda5 atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-14 18:45:00
11-Dec-15,17:55:31.040 7        fda5 atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-14 19:45:00
11-Dec-15,17:55:31.040 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-15,17:55:31.041 7        fda5 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:55:31.041 7        fda5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:55:31.041 7        fda5 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:55:31.042 7        fda5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:31.042 7        fda5 atm_tasks::insertTaskToSchedule, Task 1 added at time position 2011-12-15 17:55:31
11-Dec-15,17:55:31.042 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-15,17:55:31.042 7        fda5 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:55:31.043 7        fda5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:31.043 7        fda5 atm_tasks::insertTaskToSchedule, Task 2 added at time position 2011-12-15 17:55:31
11-Dec-15,17:55:31.043 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-15,17:55:31.044 7        fda5 ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-15,17:55:31.044 7        fda5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:31.044 7        fda5 atm_tasks::insertTaskToSchedule, Task 3 added at time position 2011-12-15 17:55:31
11-Dec-15,17:55:31.044 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-15,17:55:31.045 7        fda5 ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-15,17:55:31.045 7        fda5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:55:31.045 7        fda5 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:55:31.046 7        fda5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:55:31.046 7        fda5 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:55:31.046 7        fda5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:31.047 7        fda5 atm_tasks::insertTaskToSchedule, Task 4 added at time position 2011-12-15 20:05:31
11-Dec-15,17:55:31.047 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:55:31.047 7        fda5 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:55:31.048 7        fda5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:31.048 7        fda5 atm_tasks::insertTaskToSchedule, Task 5 added at time position 2011-12-15 17:55:31
11-Dec-15,17:55:31.048 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 6
11-Dec-15,17:55:31.048 7        fda5 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:55:31.049 7        fda5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:31.049 7        fda5 atm_tasks::insertTaskToSchedule, Task 6 added at time position 2011-12-15 17:55:31
11-Dec-15,17:55:31.049 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:55:31.049 7        fda5 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:55:31.050 7        fda5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:31.050 7        fda5 atm_tasks::insertTaskToSchedule, Task 5 added at time position 2011-12-15 17:55:31
11-Dec-15,17:55:31.050 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 6
11-Dec-15,17:55:31.051 7        fda5 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:55:31.051 7        fda5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:31.051 7        fda5 atm_tasks::insertTaskToSchedule, Task 6 added at time position 2011-12-15 17:55:31
11-Dec-15,17:55:31.052 7        fda5 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:55:31.052 2 *****  fda5 atm_tasks::insertTaskToSchedule, Looping on tasks: ,5,6
11-Dec-15,17:55:47.038 5 **     ebf3 sm_debug::write, Index file request: /tasks
11-Dec-15,17:55:47.048 7        ebf3 sm_atm::__construct, Starting ATM: atm_tasks, ACP: 
11-Dec-15,17:55:47.050 7        ebf3 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-15,17:55:47.058 7        ebf3 ent_task::getOpenList, Getting open task list: 0, 0, 0, 0
11-Dec-15,17:55:47.059 7        ebf3 ent_task::getOpenList, Tasks found: 6
11-Dec-15,17:55:47.059 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 
11-Dec-15,17:55:47.059 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 
11-Dec-15,17:55:47.060 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-15,17:55:47.060 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-15,17:55:47.060 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-14 18:45:00
11-Dec-15,17:55:47.060 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-14 19:45:00
11-Dec-15,17:55:47.060 7        ebf3 atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-15,17:55:47.060 7        ebf3 atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-15,17:55:47.061 7        ebf3 atm_tasks::adjustParentDeadline, Task ID: 3
11-Dec-15,17:55:47.061 7        ebf3 atm_tasks::adjustParentDeadline, Task ID: 4
11-Dec-15,17:55:47.061 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-15,17:55:47.062 7        ebf3 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:55:47.062 7        ebf3 atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 1, new deadline: 2011-12-19 23:20:00
11-Dec-15,17:55:47.062 7        ebf3 atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-15,17:55:47.063 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:55:47.063 7        ebf3 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:55:47.063 7        ebf3 atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 2, new deadline: 2011-12-19 23:00:00
11-Dec-15,17:55:47.064 7        ebf3 atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-15,17:55:47.064 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:55:47.064 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.064 7        ebf3 atm_tasks::adjustParentDeadline, Task ID: 5
11-Dec-15,17:55:47.065 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:55:47.065 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.065 7        ebf3 atm_tasks::adjustParentDeadline, Task ID: 6
11-Dec-15,17:55:47.066 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:55:47.066 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.066 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 2011-12-19 23:20:00
11-Dec-15,17:55:47.066 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 2011-12-19 23:00:00
11-Dec-15,17:55:47.067 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-15,17:55:47.067 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-15,17:55:47.067 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-14 18:45:00
11-Dec-15,17:55:47.067 7        ebf3 atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-14 19:45:00
11-Dec-15,17:55:47.067 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-15,17:55:47.068 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:55:47.068 7        ebf3 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:55:47.068 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:55:47.069 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.069 7        ebf3 atm_tasks::insertTaskToSchedule, Task 1 added at time position 2011-12-15 17:55:47
11-Dec-15,17:55:47.069 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-15,17:55:47.069 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:55:47.070 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.070 7        ebf3 atm_tasks::insertTaskToSchedule, Task 2 added at time position 2011-12-15 17:55:47
11-Dec-15,17:55:47.070 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-15,17:55:47.071 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-15,17:55:47.071 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.071 7        ebf3 atm_tasks::insertTaskToSchedule, Task 3 added at time position 2011-12-15 17:55:47
11-Dec-15,17:55:47.071 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-15,17:55:47.072 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-15,17:55:47.072 7        ebf3 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:55:47.072 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:55:47.073 7        ebf3 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:55:47.073 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:55:47.074 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.074 7        ebf3 atm_tasks::insertTaskToSchedule, Task 4 added at time position 2011-12-15 20:05:47
11-Dec-15,17:55:47.074 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:55:47.074 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:55:47.075 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.075 7        ebf3 atm_tasks::insertTaskToSchedule, Task 5 added at time position 2011-12-15 17:55:47
11-Dec-15,17:55:47.076 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 6
11-Dec-15,17:55:47.076 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:55:47.076 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.076 7        ebf3 atm_tasks::insertTaskToSchedule, Task 6 added at time position 2011-12-15 17:55:47
11-Dec-15,17:55:47.077 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:55:47.077 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:55:47.077 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.078 7        ebf3 atm_tasks::insertTaskToSchedule, Task 5 added at time position 2011-12-15 17:55:47
11-Dec-15,17:55:47.078 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 6
11-Dec-15,17:55:47.078 7        ebf3 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:55:47.079 7        ebf3 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:55:47.079 7        ebf3 atm_tasks::insertTaskToSchedule, Task 6 added at time position 2011-12-15 17:55:47
11-Dec-15,17:55:47.079 7        ebf3 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:55:47.079 2 *****  ebf3 atm_tasks::insertTaskToSchedule, Looping on tasks: ,5,6
11-Dec-15,17:56:33.546 5 **     7765 sm_debug::write, Index file request: /tasks
11-Dec-15,17:56:33.557 7        7765 sm_atm::__construct, Starting ATM: atm_tasks, ACP: 
11-Dec-15,17:56:33.559 7        7765 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-15,17:56:33.569 7        7765 ent_task::getOpenList, Getting open task list: 0, 0, 0, 0
11-Dec-15,17:56:33.570 7        7765 ent_task::getOpenList, Tasks found: 6
11-Dec-15,17:56:33.571 7        7765 atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 
11-Dec-15,17:56:33.571 7        7765 atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 
11-Dec-15,17:56:33.572 7        7765 atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-15,17:56:33.572 7        7765 atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-15,17:56:33.573 7        7765 atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-14 18:45:00
11-Dec-15,17:56:33.573 7        7765 atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-14 19:45:00
11-Dec-15,17:56:33.573 7        7765 atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-15,17:56:33.574 7        7765 atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-15,17:56:33.574 7        7765 atm_tasks::adjustParentDeadline, Task ID: 3
11-Dec-15,17:56:33.575 7        7765 atm_tasks::adjustParentDeadline, Task ID: 4
11-Dec-15,17:56:33.575 7        7765 ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-15,17:56:33.576 7        7765 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:56:33.577 7        7765 atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 1, new deadline: 2011-12-19 23:20:00
11-Dec-15,17:56:33.577 7        7765 atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-15,17:56:33.578 7        7765 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:56:33.579 7        7765 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:56:33.579 7        7765 atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 2, new deadline: 2011-12-19 23:00:00
11-Dec-15,17:56:33.579 7        7765 atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-15,17:56:33.580 7        7765 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:56:33.581 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.581 7        7765 atm_tasks::adjustParentDeadline, Task ID: 5
11-Dec-15,17:56:33.582 7        7765 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:56:33.582 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.583 7        7765 atm_tasks::adjustParentDeadline, Task ID: 6
11-Dec-15,17:56:33.583 7        7765 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:56:33.584 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.584 7        7765 atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 2011-12-19 23:20:00
11-Dec-15,17:56:33.584 7        7765 atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 2011-12-19 23:00:00
11-Dec-15,17:56:33.585 7        7765 atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-15,17:56:33.585 7        7765 atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-15,17:56:33.585 7        7765 atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-14 18:45:00
11-Dec-15,17:56:33.585 7        7765 atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-14 19:45:00
11-Dec-15,17:56:33.585 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-15,17:56:33.586 7        7765 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:56:33.586 7        7765 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:56:33.586 7        7765 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:56:33.587 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.587 7        7765 atm_tasks::insertTaskToSchedule, Task 1 added at time position 2011-12-15 17:56:33
11-Dec-15,17:56:33.587 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-15,17:56:33.588 7        7765 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:56:33.588 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.588 7        7765 atm_tasks::insertTaskToSchedule, Task 2 added at time position 2011-12-15 17:56:33
11-Dec-15,17:56:33.589 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-15,17:56:33.589 7        7765 ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-15,17:56:33.589 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.590 7        7765 atm_tasks::insertTaskToSchedule, Task 3 added at time position 2011-12-15 17:56:33
11-Dec-15,17:56:33.590 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-15,17:56:33.590 7        7765 ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-15,17:56:33.590 7        7765 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:56:33.591 7        7765 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:56:33.591 7        7765 ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:56:33.591 7        7765 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:56:33.592 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.592 7        7765 atm_tasks::insertTaskToSchedule, Task 4 added at time position 2011-12-15 20:06:33
11-Dec-15,17:56:33.592 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:56:33.592 7        7765 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:56:33.593 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.593 7        7765 atm_tasks::insertTaskToSchedule, Task 5 added at time position 2011-12-15 17:56:33
11-Dec-15,17:56:33.593 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 6
11-Dec-15,17:56:33.594 7        7765 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:56:33.594 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.594 7        7765 atm_tasks::insertTaskToSchedule, Task 6 added at time position 2011-12-15 17:56:33
11-Dec-15,17:56:33.595 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:56:33.595 7        7765 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:56:33.595 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.595 7        7765 atm_tasks::insertTaskToSchedule, Task 5 added at time position 2011-12-15 17:56:33
11-Dec-15,17:56:33.596 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 6
11-Dec-15,17:56:33.596 7        7765 ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:56:33.596 7        7765 ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:56:33.597 7        7765 atm_tasks::insertTaskToSchedule, Task 6 added at time position 2011-12-15 17:56:33
11-Dec-15,17:56:33.597 7        7765 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:56:33.597 2 *****  7765 atm_tasks::insertTaskToSchedule, Looping on tasks: ,5,6
11-Dec-15,17:56:33.597 1 ****** 7765 -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 292, Error: errstr: Undefined variable: i, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 292
11-Dec-15,17:57:08.240 5 **     44bd sm_debug::write, Index file request: /tasks
11-Dec-15,17:57:08.249 7        44bd sm_atm::__construct, Starting ATM: atm_tasks, ACP: 
11-Dec-15,17:57:08.250 7        44bd sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-15,17:57:08.259 7        44bd ent_task::getOpenList, Getting open task list: 0, 0, 0, 0
11-Dec-15,17:57:08.260 7        44bd ent_task::getOpenList, Tasks found: 6
11-Dec-15,17:57:08.261 7        44bd atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 
11-Dec-15,17:57:08.261 7        44bd atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 
11-Dec-15,17:57:08.262 7        44bd atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-15,17:57:08.262 7        44bd atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-15,17:57:08.263 7        44bd atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-14 18:45:00
11-Dec-15,17:57:08.263 7        44bd atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-14 19:45:00
11-Dec-15,17:57:08.263 7        44bd atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-15,17:57:08.263 7        44bd atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-15,17:57:08.263 7        44bd atm_tasks::adjustParentDeadline, Task ID: 3
11-Dec-15,17:57:08.264 7        44bd atm_tasks::adjustParentDeadline, Task ID: 4
11-Dec-15,17:57:08.264 7        44bd ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-15,17:57:08.265 7        44bd ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:57:08.265 7        44bd atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 1, new deadline: 2011-12-19 23:20:00
11-Dec-15,17:57:08.265 7        44bd atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-15,17:57:08.265 7        44bd ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:57:08.266 7        44bd ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:57:08.266 7        44bd atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 2, new deadline: 2011-12-19 23:00:00
11-Dec-15,17:57:08.266 7        44bd atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-15,17:57:08.266 7        44bd ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:57:08.267 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.267 7        44bd atm_tasks::adjustParentDeadline, Task ID: 5
11-Dec-15,17:57:08.267 7        44bd ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:57:08.268 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.268 7        44bd atm_tasks::adjustParentDeadline, Task ID: 6
11-Dec-15,17:57:08.268 7        44bd ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:57:08.269 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.269 7        44bd atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 2011-12-19 23:20:00
11-Dec-15,17:57:08.269 7        44bd atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 2011-12-19 23:00:00
11-Dec-15,17:57:08.269 7        44bd atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-15,17:57:08.269 7        44bd atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-15,17:57:08.270 7        44bd atm_tasks::outputdebugtasks, Name: Task 5, Calculated deadline: 2011-12-14 18:45:00
11-Dec-15,17:57:08.270 7        44bd atm_tasks::outputdebugtasks, Name: Task 6, Calculated deadline: 2011-12-14 19:45:00
11-Dec-15,17:57:08.270 7        44bd atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-15,17:57:08.270 7        44bd ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:57:08.271 7        44bd ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:57:08.271 7        44bd ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:57:08.271 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.271 7        44bd atm_tasks::insertTaskToSchedule, Task 1 added at time position 2011-12-15 17:57:08
11-Dec-15,17:57:08.272 7        44bd atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-15,17:57:08.272 7        44bd ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:57:08.272 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.272 7        44bd atm_tasks::insertTaskToSchedule, Task 2 added at time position 2011-12-15 17:57:08
11-Dec-15,17:57:08.273 7        44bd atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-15,17:57:08.273 7        44bd ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-15,17:57:08.273 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.273 7        44bd atm_tasks::insertTaskToSchedule, Task 3 added at time position 2011-12-15 17:57:08
11-Dec-15,17:57:08.274 7        44bd atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-15,17:57:08.274 7        44bd ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-15,17:57:08.274 7        44bd ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:57:08.275 7        44bd ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-15,17:57:08.275 7        44bd ent_dependency::depend_parents, Tasks found: 1
11-Dec-15,17:57:08.275 7        44bd ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-15,17:57:08.276 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.276 7        44bd atm_tasks::insertTaskToSchedule, Task 4 added at time position 2011-12-15 20:07:08
11-Dec-15,17:57:08.276 7        44bd atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-15,17:57:08.276 7        44bd ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-15,17:57:08.277 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.277 7        44bd atm_tasks::insertTaskToSchedule, Task 5 added at time position 2011-12-15 17:57:08
11-Dec-15,17:57:08.277 7        44bd atm_tasks::insertTaskToSchedule, Inserting task 6
11-Dec-15,17:57:08.277 7        44bd ent_dependency::depend_parents, Getting tasks that task 6 depends on.
11-Dec-15,17:57:08.278 7        44bd ent_dependency::depend_parents, Tasks found: 0
11-Dec-15,17:57:08.278 7        44bd atm_tasks::insertTaskToSchedule, Task 6 added at time position 2011-12-15 17:57:08
11-Dec-15,17:57:08.278 7        44bd atm_tasks::insertTaskToSchedule, Inserting task 5
